product_id,brand,model,model_number,company,product_name,series,processor,graphics_processor,dedicated_graphics,ram_gb,base_clock_ghz,cache,storage_description,storage_gb,storage_type,screen_size_inch,resolution,resolution_width,resolution_height,resolution_pixels,weight_kg,dimensions,length_mm,width_mm,thickness_mm,operating_system,wifi,bluetooth_version,number_of_usb_ports,usb_port_description,usb_2_count,usb_3_count,usb_total_parsed,touch_screen,fingerprint_sensor,internal_mic,pointer_device,battery_cell,colour,mic_in,speakers,multi_card_slot,rj45_lan,hdmi_port,ethernet,price_inr,rating_score,total_ratings,rating_1_pct,rating_2_pct,rating_3_pct,rating_4_pct,rating_5_pct,product_type,id,text,touchpad
LAP_25f0e10f8b05,HP,15-BW070NR,15-BW070NR,hp,"HP 15-BW070NR Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD White)",,,,,4.0,3.0,,1TB,4.0,HDD,15.6,,,,,2.05,380.00 x 254.00 x 24.00,380.0,254.0,24.0,Windows 10,802.11 b/g/n,,3,,0,0,,False,False,,,,White,,,,,,,54281.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_25f0e10f8b05,"Brand: HP. Model: 15-BW070NR. Product: HP 15-BW070NR Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD White). RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.05 kg. Price: ₹54281.0.",
LAP_606fef8d3743,Dell,Inspiron I3565-A659,I3565-A659,dell,"Dell Inspiron I3565-A659 Laptop (6GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Inspiron,Intel Core i3 9400,,,6.0,2.16,,1TB,6.0,HDD,15.6,,,,,2.2,314.96 x 260.00 x 24.00,314.96,260.0,24.0,,,,3,,0,0,,False,False,,,,Black,,,,,,,29900.0,2.32,3.0,67.0,0.0,0.0,0.0,33.0,laptop,LAP_606fef8d3743,"Brand: Dell. Model: Inspiron I3565-A659. Product: Dell Inspiron I3565-A659 Laptop (6GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch). Processor: Intel Core i3 9400. RAM: 6.0 GB. Storage capacity: 6.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.2 kg. Price: ₹29900.0. Rating: 2.32 out of 5.",
LAP_a15ddd11aa4f,iBall,Slide Penbook,Slide Penbook,iball,"iBall Slide Penbook Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Ocean Blue, 10.1 inch)",,Intel Atom Quad Core,,,2.0,2.16,,32GB,2.0,HDD,10.1,,,,,2.1,,,,,Windows 10,,,3,,0,0,,False,False,Yes,,,Ocean Blue,,,,,,,14999.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,laptop,LAP_a15ddd11aa4f,"Brand: iBall. Model: Slide Penbook. Product: iBall Slide Penbook Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Ocean Blue, 10.1 inch). Processor: Intel Atom Quad Core. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Screen size: 10.1 inches. Weight: 2.1 kg. Price: ₹14999.0. Rating: 1.0 out of 5.",
LAP_33cfa516288b,Acer,CN4100,CN4100,acer,"Acer CN4100 Laptop (Windows 10 Home, 4GB RAM, 64GB HDD, Intel Celeron, Black, 14.0 Inch)",,Intel Celeron Dual Core,,,4.0,2.16,,No,4.0,HDD,14.0,1366x768 pixels,1366.0,768.0,1049088.0,1.65,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Black,,,,,,,72267.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_33cfa516288b,"Brand: Acer. Model: CN4100. Product: Acer CN4100 Laptop (Windows 10 Home, 4GB RAM, 64GB HDD, Intel Celeron, Black, 14.0 Inch). Processor: Intel Celeron Dual Core. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 14.0 inches. Weight: 1.65 kg. Price: ₹72267.0.",Yes
LAP_bdbeba4a29db,Acer,A515-41G-F3FL,A515-41G-F3FL,acer,"Acer A515-41G-F3FL Laptop (Windows 10, 16GB RAM, 256GB HDD, AMD Quad Core, Black, 15.6 inch)",,AMD APU Quad Core,,,16.0,2.16,,256GB,16.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,1.49,264.00 x 147.32 x 23.00,264.0,147.32,23.0,Windows 10,,,3,,0,0,,False,False,,,,Black,,,,,,,185772.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_bdbeba4a29db,"Brand: Acer. Model: A515-41G-F3FL. Product: Acer A515-41G-F3FL Laptop (Windows 10, 16GB RAM, 256GB HDD, AMD Quad Core, Black, 15.6 inch). Processor: AMD APU Quad Core. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 1.49 kg. Price: ₹185772.0.",
LAP_10abff53ae19,Lenovo,Yoga 520-14IKB,520-14IKB,lenovo,"Lenovo Yoga 520-14IKB (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 14.0 Inch)",Yoga,Intel Core i5,,,8.0,2.16,,1TB,8.0,HDD,14.0,,,,,2.1,,,,,Windows 10,,,3,,0,0,,False,False,,,,Black,,,,,,,40000.0,2.92,58.0,31.0,12.0,12.0,22.0,22.0,laptop,LAP_10abff53ae19,"Brand: Lenovo. Model: Yoga 520-14IKB. Product: Lenovo Yoga 520-14IKB (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 14.0 Inch). Processor: Intel Core i5. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Screen size: 14.0 inches. Weight: 2.1 kg. Price: ₹40000.0. Rating: 2.92 out of 5.",
LAP_1978f962884e,Acer,Aspire E ES-15-ES1-521-40L7,ES-15-ES1-521-40L7,acer,"Acer Aspire E ES-15-ES1-521-40L7 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",Aspire E,AMD APU Quad Core A4,,,4.0,2.16,,500GB,4.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Black,,,,,,,21990.0,3.95,39.0,10.0,3.0,15.0,26.0,46.0,laptop,LAP_1978f962884e,"Brand: Acer. Model: Aspire E ES-15-ES1-521-40L7. Product: Acer Aspire E ES-15-ES1-521-40L7 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch). Processor: AMD APU Quad Core A4. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹21990.0. Rating: 3.95 out of 5.",
LAP_9b860b7ca1ab,Asus,TUF FX504GE-E4366T,FX504GE-E4366T,asus,"Asus Tuf FX504GE-E4366T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",TUF,Intel Core i5,,,8.0,2.16,,128GB,8.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Black,,,,,,,66990.0,4.31,203.0,8.0,3.0,4.0,20.0,65.0,laptop,LAP_9b860b7ca1ab,"Brand: Asus. Model: TUF FX504GE-E4366T. Product: Asus Tuf FX504GE-E4366T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Core i5. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹66990.0. Rating: 4.31 out of 5.",
LAP_7bf51b3e3654,Acer,Aspire E E15-E5-576,E15-E5-576,acer,"Acer Aspire E E15-E5-576 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Aspire E,Intel Core i3,,,4.0,2.16,,1TB,4.0,HDD,15.6,,,,,2.1,,,,,Linux,,,3,,0,0,,False,False,,,,Black,,,,,,,31996.0,4.45,26.0,8.0,0.0,4.0,15.0,73.0,laptop,LAP_7bf51b3e3654,"Brand: Acer. Model: Aspire E E15-E5-576. Product: Acer Aspire E E15-E5-576 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch). Processor: Intel Core i3. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹31996.0. Rating: 4.45 out of 5.",
LAP_a61f37247986,Asus,VivoBook S14 S410UA-EB796T,S14 S410UA-EB796T,asus,"Asus Vivobook S14 S410UA-EB796T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Gold, 14.0 Inch)",VivoBook,Intel Core i3,,,8.0,2.16,,256GB,8.0,HDD,14.0,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Gold,,,,,,,53990.0,4.08,98.0,8.0,5.0,8.0,29.0,50.0,laptop,LAP_a61f37247986,"Brand: Asus. Model: VivoBook S14 S410UA-EB796T. Product: Asus Vivobook S14 S410UA-EB796T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Gold, 14.0 Inch). Processor: Intel Core i3. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Screen size: 14.0 inches. Weight: 2.1 kg. Price: ₹53990.0. Rating: 4.08 out of 5.",
LAP_a70f056a2dde,Acer,Swift 3 SF314-52,3 SF314-52,acer,"Acer Swift 3 SF314-52 Laptop (Linux, 4GB RAM, 256GB HDD, Intel Core i3, Silver, 14.0 Inch)",Swift,Intel Core i3,,,4.0,2.16,,256GB,4.0,HDD,14.0,,,,,2.1,,,,,Linux,,,3,,0,0,,False,False,,,,Grey,,,,,,,29990.0,4.2,34.0,12.0,0.0,9.0,15.0,65.0,laptop,LAP_a70f056a2dde,"Brand: Acer. Model: Swift 3 SF314-52. Product: Acer Swift 3 SF314-52 Laptop (Linux, 4GB RAM, 256GB HDD, Intel Core i3, Silver, 14.0 Inch). Processor: Intel Core i3. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 14.0 inches. Weight: 2.1 kg. Price: ₹29990.0. Rating: 4.2 out of 5.",
LAP_d41dfcde007f,Acer,Spin SP111-31,SP111-31,acer,"Acer Spin SP111-31 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Turquoise Blue, 15.6 inch)",Spin,Intel Pentium Dual Core,,,4.0,2.16,,500GB,4.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Turquoise Blue,,,,,,,27990.0,3.55,67.0,19.0,6.0,15.0,21.0,39.0,laptop,LAP_d41dfcde007f,"Brand: Acer. Model: Spin SP111-31. Product: Acer Spin SP111-31 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Turquoise Blue, 15.6 inch). Processor: Intel Pentium Dual Core. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹27990.0. Rating: 3.55 out of 5.",
LAP_e54b7c430bda,Acer,Aspire E ES-11-ES1-131,ES-11-ES1-131,acer,"Acer Aspire E ES-11-ES1-131 Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",Aspire E,Intel Celeron Dual Core,,,2.0,2.16,,500GB,2.0,HDD,11.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Black,,,,,,,17000.0,3.41,52.0,25.0,6.0,10.0,23.0,37.0,laptop,LAP_e54b7c430bda,"Brand: Acer. Model: Aspire E ES-11-ES1-131. Product: Acer Aspire E ES-11-ES1-131 Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch). Processor: Intel Celeron Dual Core. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Screen size: 11.6 inches. Weight: 2.1 kg. Price: ₹17000.0. Rating: 3.41 out of 5.",
LAP_13bf8dfa78a4,Asus,Transformer T100TA-DK005H,T100TA-DK005H,asus,"Asus Transformer T100TA-DK005H Laptop (Windows 8 Pro, 2GB RAM, 500GB HDD, Intel Atom, Blue, 10.6 inch)",Transformer,Intel Atom Quad Core,,,2.0,2.16,,32GB,2.0,HDD,10.1,,,,,2.1,,,,,Windows 8 Professional,,,3,,0,0,,False,False,,,,Grey,,,,,,,19900.0,3.4,15.0,33.0,7.0,0.0,7.0,53.0,laptop,LAP_13bf8dfa78a4,"Brand: Asus. Model: Transformer T100TA-DK005H. Product: Asus Transformer T100TA-DK005H Laptop (Windows 8 Pro, 2GB RAM, 500GB HDD, Intel Atom, Blue, 10.6 inch). Processor: Intel Atom Quad Core. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Screen size: 10.1 inches. Weight: 2.1 kg. Price: ₹19900.0. Rating: 3.4 out of 5.",
LAP_7ced50321bf3,Acer,Aspire 3 A315-21,A315-21,acer,"Acer Aspire 3 A315-21 Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Aspire 3,AMD Celeron Dual Core,,,4.0,2.16,,1TB,4.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Black,,,,,,,17990.0,3.92,44.0,14.0,7.0,7.0,18.0,55.0,laptop,LAP_7ced50321bf3,"Brand: Acer. Model: Aspire 3 A315-21. Product: Acer Aspire 3 A315-21 Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch). Processor: AMD Celeron Dual Core. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹17990.0. Rating: 3.92 out of 5.",
LAP_f6a68c7d6737,Acer,Aspire E E5-574G-54JL,E5-574G-54JL,acer,"Acer Aspire E E5-574G-54JL Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Grey, 15.6 inch)",Aspire E,Intel Core i5,,,8.0,2.16,,1TB,8.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Brown,,,,,,,53499.0,4.2,5.0,0.0,20.0,0.0,20.0,60.0,laptop,LAP_f6a68c7d6737,"Brand: Acer. Model: Aspire E E5-574G-54JL. Product: Acer Aspire E E5-574G-54JL Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Grey, 15.6 inch). Processor: Intel Core i5. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹53499.0. Rating: 4.2 out of 5.",
LAP_2a102fcd9c40,Acer,Aspire E E5-575G,E5-575G,acer,"Acer Aspire E E5-575G Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 15.6 inch)",Aspire E,Intel Core i5,,,4.0,2.16,,1TB,4.0,HDD,15.6,,,,,2.1,,,,,Linux,,,3,,0,0,,False,False,,,,Black,,,,,,,26990.0,3.77,72.0,19.0,1.0,8.0,26.0,44.0,laptop,LAP_2a102fcd9c40,"Brand: Acer. Model: Aspire E E5-575G. Product: Acer Aspire E E5-575G Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 15.6 inch). Processor: Intel Core i5. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹26990.0. Rating: 3.77 out of 5.",
LAP_8ac482166f75,Asus,VivoBook S15 S510UN-BQ052T,S15 S510UN-BQ052T,asus,"Asus S510UN-BQ052T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Gold, 15.6 inch)",VivoBook,Intel Core i7,,,8.0,2.16,,1TB,8.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Gold,,,,,,,53281.0,3.41,15.0,33.0,0.0,7.0,13.0,47.0,laptop,LAP_8ac482166f75,"Brand: Asus. Model: VivoBook S15 S510UN-BQ052T. Product: Asus S510UN-BQ052T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Gold, 15.6 inch). Processor: Intel Core i7. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹53281.0. Rating: 3.41 out of 5.",
LAP_7561ed3db247,HP,Pavilion X360 14-CD0077TU,X360 14-CD0077TU,hp,"HP Pavilion X360 14-CD0077TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14.0 Inch)",Pavilion,Intel Core i3,,,4.0,2.16,,1TB,4.0,HDD,14.0,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Natural Silver,,,,,,,42390.0,3.14,168.0,30.0,7.0,10.0,25.0,28.0,laptop,LAP_7561ed3db247,"Brand: HP. Model: Pavilion X360 14-CD0077TU. Product: HP Pavilion X360 14-CD0077TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14.0 Inch). Processor: Intel Core i3. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 14.0 inches. Weight: 2.1 kg. Price: ₹42390.0. Rating: 3.14 out of 5.",
LAP_60fcfb0c0e9d,Acer,One 14 E5-571,E5-571,acer,"Acer One 14 E5-571 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",One 14,Intel Pentium Dual Core,,,4.0,2.16,,500GB,4.0,HDD,14.0,,,,,2.1,,,,,DOS,,,3,,0,0,,False,False,,,,Black,,,,,,,21999.0,4.0,13.0,0.0,0.0,31.0,38.0,31.0,laptop,LAP_60fcfb0c0e9d,"Brand: Acer. Model: One 14 E5-571. Product: Acer One 14 E5-571 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Pentium Dual Core. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 14.0 inches. Weight: 2.1 kg. Price: ₹21999.0. Rating: 4.0 out of 5.",
LAP_cd171bdacef1,Asus,VivoBook Max X541UA-DM1232T,Max X541UA-DM1232T,asus,"Asus Vivobook Max X541UA-DM1232T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Chocolate Black, 15.6 inch)",VivoBook,Intel Core i3,,,4.0,2.16,,1TB,4.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Chocolate Black,,,,,,,31999.0,3.2,5.0,40.0,0.0,0.0,20.0,40.0,laptop,LAP_cd171bdacef1,"Brand: Asus. Model: VivoBook Max X541UA-DM1232T. Product: Asus Vivobook Max X541UA-DM1232T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Chocolate Black, 15.6 inch). Processor: Intel Core i3. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹31999.0. Rating: 3.2 out of 5.",
LAP_a8d074de0dba,Asus,ZenBook UX310U,UX310U,asus,"Asus Zenbook UX310U Laptop (Windows 10, 4GB RAM, 512GB HDD, Intel Core i5, Grey, 13.3 inch)",ZenBook,Intel Core i5,,,4.0,2.16,,512GB,4.0,HDD,13.3,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Grey,,,,,,,73990.0,4.56,9.0,11.0,0.0,0.0,0.0,89.0,laptop,LAP_a8d074de0dba,"Brand: Asus. Model: ZenBook UX310U. Product: Asus Zenbook UX310U Laptop (Windows 10, 4GB RAM, 512GB HDD, Intel Core i5, Grey, 13.3 inch). Processor: Intel Core i5. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 13.3 inches. Weight: 2.1 kg. Price: ₹73990.0. Rating: 4.56 out of 5.",
LAP_87454b0cbc6e,Acer,Aspire E E1-572,E1-572,acer,"Acer Aspire E E1-572 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",Aspire E,Intel Core i5,,,4.0,2.16,,500GB,4.0,HDD,15.6,,,,,2.1,,,,,Windows 8,,,3,,0,0,,False,False,,,,Black,,,,,,,37350.0,2.67,6.0,50.0,0.0,0.0,33.0,17.0,laptop,LAP_87454b0cbc6e,"Brand: Acer. Model: Aspire E E1-572. Product: Acer Aspire E E1-572 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Core i5. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹37350.0. Rating: 2.67 out of 5.",
LAP_57be2a532daa,Apple,MacBook Pro A1278,A1278,apple,"Apple Macbook Pro A1278 Laptop (Mac, 4GB RAM, 500GB HDD, Intel Core i5, Silver, 13.3 inch)",MacBook Pro,Intel Core i5,,,4.0,2.16,,500GB,4.0,HDD,13.3,,,,,2.1,,,,,macOS,,,3,,0,0,,False,False,,,,Silver,,,,,,,53499.0,4.05,263.0,15.0,3.0,6.0,14.0,62.0,laptop,LAP_57be2a532daa,"Brand: Apple. Model: MacBook Pro A1278. Product: Apple Macbook Pro A1278 Laptop (Mac, 4GB RAM, 500GB HDD, Intel Core i5, Silver, 13.3 inch). Processor: Intel Core i5. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 13.3 inches. Weight: 2.1 kg. Price: ₹53499.0. Rating: 4.05 out of 5.",
LAP_43e8ff8addfc,Acer,Aspire E ES-11-ES1-131-C4ZS,ES-11-ES1-131-C4ZS,acer,"Acer Aspire E ES-11-ES1-131-C4ZS Laptop (Linux, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",Aspire E,Intel Celeron Dual Core,,,2.0,2.16,,500GB,2.0,HDD,11.6,,,,,2.1,,,,,Linux,,,3,,0,0,,False,False,,,,Diamond Black,,,,,,,15599.0,3.96,34.0,12.0,3.0,12.0,24.0,50.0,laptop,LAP_43e8ff8addfc,"Brand: Acer. Model: Aspire E ES-11-ES1-131-C4ZS. Product: Acer Aspire E ES-11-ES1-131-C4ZS Laptop (Linux, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch). Processor: Intel Celeron Dual Core. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Screen size: 11.6 inches. Weight: 2.1 kg. Price: ₹15599.0. Rating: 3.96 out of 5.",
LAP_db2abfeb03f1,Acer,Gateway 4250S,4250S,acer,"Acer Gateway 4250S Laptop (Linux, 2GB RAM, 320GB HDD, AMD Black, 14 inch)",Gateway,AMD APU Dual Core A4,,,2.0,2.16,,320GB,2.0,HDD,14.0,,,,,2.1,,,,,Linux,,,3,,0,0,,False,False,,,,Black,,,,,,,22990.0,1.99,3.0,67.0,0.0,0.0,33.0,0.0,laptop,LAP_db2abfeb03f1,"Brand: Acer. Model: Gateway 4250S. Product: Acer Gateway 4250S Laptop (Linux, 2GB RAM, 320GB HDD, AMD Black, 14 inch). Processor: AMD APU Dual Core A4. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Screen size: 14.0 inches. Weight: 2.1 kg. Price: ₹22990.0. Rating: 1.99 out of 5.",
LAP_7ea3fdec4c9a,Asus,ZenBook UX330UA-FB132T,UX330UA-FB132T,asus,"Asus Zenbook UX330UA-FB132T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i5, Grey, 13.3 inch)",ZenBook,Intel Core i5,,,8.0,2.16,,512GB,8.0,HDD,13.3,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Grey,,,,,,,82990.0,4.0,2.0,0.0,0.0,0.0,100.0,0.0,laptop,LAP_7ea3fdec4c9a,"Brand: Asus. Model: ZenBook UX330UA-FB132T. Product: Asus Zenbook UX330UA-FB132T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i5, Grey, 13.3 inch). Processor: Intel Core i5. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Screen size: 13.3 inches. Weight: 2.1 kg. Price: ₹82990.0. Rating: 4.0 out of 5.",
LAP_a533ecc6d6c2,Acer,Aspire A315-31,A315-31,acer,"Acer Aspire A315-31 Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Aspire,Intel Pentium Dual Core,,,4.0,2.16,,1TB,4.0,HDD,15.6,,,,,2.1,,,,,Linux,,,3,,0,0,,False,False,,,,Denim Blue,,,,,,,18990.0,3.83,1812.0,15.0,4.0,10.0,25.0,46.0,laptop,LAP_a533ecc6d6c2,"Brand: Acer. Model: Aspire A315-31. Product: Acer Aspire A315-31 Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch). Processor: Intel Pentium Dual Core. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹18990.0. Rating: 3.83 out of 5.",
LAP_8bf3d33ed311,Apple,MacBook Pro MJLQ2HN/A,MJLQ2HN/A,apple,"Apple Macbook Pro MJLQ2HN/A Laptop (Mac, 16GB RAM, 256GB HDD, Intel Core i7, Silver, 15.4 inch)",MacBook Pro,Intel Core i7,,,16.0,2.16,,256GB,16.0,HDD,15.4,,,,,2.1,,,,,macOS,,,3,,0,0,,False,False,,,,Silver,,,,,,,130000.0,4.45,95.0,9.0,3.0,3.0,3.0,81.0,laptop,LAP_8bf3d33ed311,"Brand: Apple. Model: MacBook Pro MJLQ2HN/A. Product: Apple Macbook Pro MJLQ2HN/A Laptop (Mac, 16GB RAM, 256GB HDD, Intel Core i7, Silver, 15.4 inch). Processor: Intel Core i7. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Screen size: 15.4 inches. Weight: 2.1 kg. Price: ₹130000.0. Rating: 4.45 out of 5.",
LAP_4daf374193cc,Asus,VivoBook S15 S510UN-BQ132T,S15 S510UN-BQ132T,asus,"Asus Vivobook S15 S510UN-BQ132T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Gold, 15.6 inch)",VivoBook,Intel Core i7,,,16.0,2.16,,128GB,16.0,HDD,15.6,,,,,2.1,,,,,Windows 10 Home,,,3,,0,0,,False,False,,,,Gold,,,,,,,79990.0,4.67,3.0,0.0,0.0,0.0,33.0,67.0,laptop,LAP_4daf374193cc,"Brand: Asus. Model: VivoBook S15 S510UN-BQ132T. Product: Asus Vivobook S15 S510UN-BQ132T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Gold, 15.6 inch). Processor: Intel Core i7. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹79990.0. Rating: 4.67 out of 5.",
LAP_d2afab8d8f03,Acer,Aspire E ES-ES1-111,ES-ES1-111,acer,"Acer Aspire E ES-ES1-111 Laptop (Linux, 2GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",Aspire E,Intel Celeron Dual Core,,,2.0,2.16,,500GB,2.0,HDD,15.6,,,,,2.1,,,,,Linux,,,3,,0,0,,False,False,,,,Diamond Black,,,,,,,14999.0,3.71,47.0,17.0,6.0,11.0,21.0,45.0,laptop,LAP_d2afab8d8f03,"Brand: Acer. Model: Aspire E ES-ES1-111. Product: Acer Aspire E ES-ES1-111 Laptop (Linux, 2GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch). Processor: Intel Celeron Dual Core. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹14999.0. Rating: 3.71 out of 5.",
